product_pid,transaction_date,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket
65,2022-11-11,378759068.1701363,53334409.98646183,104395350.70259489,-2487725.5923426724,-565609470.0122404
65,2022-11-12,334137906.4274622,15229443.717636019,34330093.59404427,-6110471.655098715,-99966938.63331205
65,2022-11-13,332463715.5254576,11153924.326796621,31580556.023431912,-7152390.500156624,-210498438.14063314
65,2022-11-14,455162714.30978197,89912973.4259172,112059510.45658085,-2904867.9281716114,-448434157.74439824
65,2022-11-15,403758387.18489593,56071104.96918954,102475002.29099819,-4921512.890673223,-907826319.7166507
65,2022-11-16,423879171.2361437,64367188.275519714,103650683.03233516,-4174107.8942913087,-900662373.6542759
65,2022-11-17,424941345.12717986,64165452.81030698,101649585.85965988,-4241758.718356522,-975419882.9103029
65,2022-11-18,406378235.27978146,53835866.50124945,94511591.06303662,-5619470.036252044,-966045792.3553752
65,2022-11-19,353330241.3887307,12430350.12114352,22380846.607355997,-8842954.637133894,-350915067.6731262
65,2022-11-20,344272240.67232,6618738.982315153,16694612.676480249,-8936034.359085442,-297693287.43096125
65,2022-11-21,459884479.03211844,83650371.85673088,93560910.04235764,-3901643.418518857,-426402274.5100368
65,2022-11-22,399517948.3238062,46289586.934269734,80325298.88067438,-5814648.336876977,-863238017.9521385
65,2022-11-23,409641350.29061174,49854109.25589704,79113167.64425269,-5493600.668313842,-891286956.5448065
66,2022-11-10,1011697483.554221,183783436.58178264,272257937.02258617,8248752031.256099,424547102.43807286
66,2022-11-11,996835972.3118354,177983846.9716007,268497261.46399546,8673447075.756527,425335008.88982546
66,2022-11-12,1041764531.2226018,155606417.89398184,239484053.2718058,12942775431.756414,348921835.2235357
66,2022-11-13,1050460259.1224979,154275241.3785333,240262990.60519633,12120419592.61921,349698506.90221596
66,2022-11-14,1184767356.0412967,218020285.09669185,286604461.5857814,12215128192.554811,635245435.460814
66,2022-11-15,1069549837.8127396,188912787.39286414,278210755.17693496,9962494134.950745,459361644.3131628
66,2022-11-16,1077602817.539722,190549215.2128542,277564999.88429445,9674011525.240746,472514871.58570766
66,2022-11-17,1075493605.289704,194805668.30353886,279145917.51126707,10245010879.856033,486468494.177843
66,2022-11-18,1049164535.4805659,189954030.10524467,274914492.6368721,8952651976.78611,481229975.1686189
66,2022-11-19,1080934543.9272988,168696351.21021667,244022258.49507436,12399660112.626596,402508412.69655496
66,2022-11-20,1082500772.451752,167321165.36501637,242008042.21871138,12872258801.787315,404702742.49197924
66,2022-11-21,1215200975.6759548,228674065.31710765,285503885.72629225,15531067055.862904,690556888.9621563
66,2022-11-22,1099099017.6588993,195134573.95891526,275238966.50228167,15008804365.669374,508270149.20055366
66,2022-11-23,1104592872.2812743,192253221.76879427,274446567.96726966,14271612699.684452,507427071.4044643
67,2022-11-10,3918346527.2666445,895999016.642754,-3092572758.955512,1349587317.074069,-12876126054.972136
67,2022-11-11,3278075035.484749,735488863.1141326,-4418063147.118506,1396911361.665278,-13886251655.609346
67,2022-11-12,5316477442.237087,1207645416.3391707,-5343290732.084701,1282924377.4874547,-10800835844.763302
67,2022-11-13,5317015613.579738,1161366846.1593482,-5981878382.837147,1405896721.064806,-10165430141.837507
67,2022-11-14,6351820411.829409,1787095303.0348015,-5375103902.046711,2406644909.258675,-7974503215.751588
67,2022-11-15,3859274383.986318,890936875.6464641,-6624918536.72844,1723698037.2581797,-13248157563.749466
67,2022-11-16,4040711628.5265217,1040713099.2305682,-6735508531.224231,1478666798.9888349,-14396843178.077717
67,2022-11-17,3637244316.270141,965228604.2405117,-6937971267.79331,1299894678.0474894,-16503000007.331528
67,2022-11-18,3110050525.8890166,780840145.679923,-6827125886.513825,1221495634.9871335,-16395111565.297888
67,2022-11-19,5196257675.236161,1166746118.7277381,-6459095224.356911,1189661688.3081367,-12787314569.521072
67,2022-11-20,5142390607.913059,1014918528.8730178,-6310227888.335209,1447178400.0868511,-12475645673.608644
67,2022-11-21,6031538899.192825,1564910458.8546772,-5482312983.510756,2497070404.915531,-10884788945.081259
67,2022-11-22,3402210451.26894,651317957.4216154,-6817337637.175424,1774344744.718621,-16110627354.638672
67,2022-11-23,3592200169.456512,839880405.1757634,-6966437163.28096,1504341975.629468,-16138360561.956257
68,2022-11-10,-2156202481.727137,58185338.36959174,293438660.35892993,307933743.98540235,-7046053441.175793
68,2022-11-11,-2351255285.962949,24728537.412748348,234653542.6267137,290843732.9207846,-7467328934.147589
68,2022-11-12,-1699640816.4415045,57036849.05135164,284908384.6949918,301276797.0013251,-7821575341.166468
68,2022-11-13,-1751355357.6412277,54691385.147147514,277273500.20232517,291914950.91511685,-7647823077.381479
68,2022-11-14,-2089106380.5943239,213267127.30552635,460616325.0306866,323732267.75296646,-933777695.7294893
68,2022-11-15,-2535727414.4941854,66792877.90352541,296104846.3218664,280399461.9953165,-7814904937.905492
68,2022-11-16,-2596697749.143242,80732252.50751013,286361655.44437337,289946624.60122496,-7713438542.152309
68,2022-11-17,-2705906221.719132,50058402.411328115,266121767.72597325,270991667.8311447,-8085454204.343826
68,2022-11-18,-2727478376.118079,16046749.3711791,219227584.580723,258420917.22591245,-7880513623.674192
68,2022-11-19,-1961452079.6902814,48387875.63318798,283530795.34536725,277518711.0735884,-8105911989.66914
68,2022-11-20,-1988691023.4624214,43038335.796822615,283113366.98004925,276728496.0925336,-8542638071.802442
68,2022-11-21,-2353158315.6045437,191736260.85519645,460255035.9199512,312853540.9022812,-2824427821.5593143
68,2022-11-22,-2806262220.7636404,30790604.176802646,281247341.12108403,268381908.87755516,-10407671836.197899
68,2022-11-23,-2813956052.8730154,34253194.552441224,263568109.7929269,273768509.4239939,-10287197804.14908
70,2022-11-10,240032086.8699684,183145306.72557217,151942405.1273854,402516260.905683,971826285.0922738
70,2022-11-11,223518240.81212598,151008147.4650429,147627669.83457655,380868358.39672774,1007502498.4109133
70,2022-11-12,314831505.2392409,154128627.16034347,162054459.98665196,491964625.3477056,1324962791.0080705
70,2022-11-13,311531813.3972289,144199180.15975267,161233306.0027595,462459701.2859491,1330292436.3708782
70,2022-11-14,353113816.1486528,241137514.33516935,181728164.04755342,548200878.3489172,1783157617.7093873
70,2022-11-15,230412741.76927298,167740233.9564296,148870175.58756283,380259487.60753155,1137518746.0544403
70,2022-11-16,234275705.73928198,181283633.33061194,145113711.5034647,598709239.1439312,1185943245.776416
70,2022-11-17,222218626.152679,178510840.03589153,143431610.80058324,622908708.721206,1173718819.159564
70,2022-11-18,202047116.73457855,156927858.28472325,134347375.881244,572736428.8954464,1164728221.7966
70,2022-11-19,287596559.42774487,182140921.91518486,144133657.30000597,640988819.5300229,1479600376.081434
70,2022-11-20,276009928.5737476,192189681.44302356,139570089.37826285,574525773.6682829,1484143606.1723123
70,2022-11-21,306990754.7455394,292178721.0425364,157166979.26922172,625021160.2456664,1895157945.3740203
70,2022-11-22,173567309.96198702,202441910.92929614,121882099.51641575,410150345.9381597,1153004863.6215417
70,2022-11-23,170222635.92100757,192839167.74084336,116126423.46182233,572939457.0637906,1072009808.0190465
71,2022-11-10,344995027.67121106,20984425.748354383,53691911.90798004,163473.22027269908,-2356751306.8269844
71,2022-11-11,336245940.88956946,18951515.820279367,50847839.234081715,119683.73586569322,-2218561668.828599
71,2022-11-12,362826062.1160131,21008844.3411507,54192220.059616655,121386.2847727301,-3416292581.3281035
71,2022-11-13,365748950.29424685,20648569.411970794,55656480.287374124,118695.19875876687,-3974211439.367675
71,2022-11-14,393443992.4741413,25191626.9026041,58687237.984889925,185439.60556296626,-3792726952.806469
71,2022-11-15,358465904.1749224,20516376.62420753,58549458.713910155,125804.44036563288,-4086270570.8488293
71,2022-11-16,359233280.58012855,21244164.274570722,58140508.15863385,142308.7838697322,-3818187816.4052362
71,2022-11-17,358702396.45434207,20417819.845950354,55953109.61154601,148323.72094201864,-3600397576.929142
71,2022-11-18,351720790.9853682,18075009.754270054,51721228.280717626,103614.70085450039,-3332378311.076403
71,2022-11-19,377619715.20711416,19586312.534495704,53129408.01765677,107258.05934943457,-4611554160.624888
71,2022-11-20,375172326.4133569,18306671.127523705,52092790.25786777,102594.88625537457,-5276895947.619507
71,2022-11-21,394291703.01693976,21675365.185378354,52695218.3149184,159841.6764114048,-5038735672.783209
71,2022-11-22,352184181.85189456,16022149.642158115,51351632.904859826,87307.30127125319,-5111490227.6600685
71,2022-11-23,351497351.6260333,16485758.936976764,51804854.679201916,96637.64630702979,-4638974521.884907
72,2022-11-10,3669507179.4020863,822549632.019753,1300373734.4445484,-1044594659.7940621,3373170842.2487793
72,2022-11-11,3588468537.2949038,798876282.8247178,1265016742.4620502,-3014399801.2765265,3088063217.882928
72,2022-11-12,4327809420.998689,873224464.5134672,1372699377.2960374,3482921746.4389067,2706510645.631572
72,2022-11-13,4416065696.828397,881261304.2725637,1401283479.1224992,3769963531.5176225,3325845215.36623
72,2022-11-14,4532415236.508892,1038672478.0724996,1486093819.7476683,-248362502.81577826,7228192010.4812355
72,2022-11-15,4019333143.0846205,887609800.9273411,1410553119.017213,-451522705.093956,5688523012.918008
72,2022-11-16,4048573868.5521116,897032143.2457206,1414486127.048284,939032552.8473434,6025529901.293689
72,2022-11-17,4046444446.8542485,891907898.9437852,1396306329.8591032,2864145410.9271255,5956908478.104525
72,2022-11-18,3992668609.928384,865471561.1179916,1361395059.3149786,320062702.9109025,5888531123.04908
72,2022-11-19,4731188810.165929,942016536.0361634,1460224737.7137299,6306734345.492438,5632948070.73621
72,2022-11-20,4781816506.015432,954413983.5803313,1471842615.2403834,6615544284.768171,6239085460.241389
72,2022-11-21,4842453045.850777,1111527064.720193,1538358598.7685199,3122092766.472398,9954603141.959759
72,2022-11-22,4292722669.433857,952468182.1515279,1454215706.1699605,3568350801.7851324,8097266161.993971
72,2022-11-23,4331565288.06113,950755908.2212408,1467739269.0721657,5337621241.631545,8088489620.029438
73,2022-11-10,159402813.43949288,13998766.760971965,85498763.16602832,731686985.3157611,-196589755.15713894
73,2022-11-11,123679191.1844483,10974124.451363573,73596432.52677599,586874609.3801332,-256076141.85212898
73,2022-11-12,1256542793.644782,17613875.10586249,145329940.9521698,874548868.9858726,-312790621.03490037
73,2022-11-13,1256355435.7997375,16958299.013722025,144587067.66250837,908341239.6782368,-266418746.9976499
73,2022-11-14,321659594.74153066,24143521.804472327,116593518.79703498,1200422404.8851967,236837210.33819318
73,2022-11-15,126688492.02604824,11721110.721044408,83608505.56331405,733429956.1288242,-163394157.8499421
73,2022-11-16,98806870.5135811,11289515.431479894,80735398.82110204,832804462.6301006,-160924371.9775138
73,2022-11-17,86494778.82692367,9487864.374111015,80182556.7200304,787021057.2211813,-304455674.5318856
73,2022-11-18,59685293.96676117,6313211.474536486,72990076.57815087,767043188.2298659,-303253872.64318156
73,2022-11-19,1194387755.4711716,13245128.99816533,149658400.74026847,1138591073.777596,-318501661.27080226
73,2022-11-20,1194134198.7394087,13201122.517569514,151878830.7904354,1201384494.4282014,-292307889.64172983
73,2022-11-21,264903824.37240067,20944163.00494043,123594622.52395515,1505010449.631793,147802494.09590447
73,2022-11-22,84228491.41237867,8840372.690307476,88316556.57366231,1086956621.8334382,-294236095.9986923
73,2022-11-23,75366252.57482272,8687315.615217157,84184995.47663677,1293905930.3383477,-263582619.03434324
75,2022-11-10,2603260310.489778,461098415.4924356,1529180515.3408544,7208420569.3276415,912226640.8504105
75,2022-11-11,2497591907.6796565,415131338.70196265,1470022202.3888702,6702801359.699921,138888091.2388296
75,2022-11-12,2897876663.8098845,278380689.68671453,1423100997.3407881,6251580673.792323,7909784.806859016
75,2022-11-13,2934717469.0999827,277018753.8946259,1442393450.0595307,5767102951.73902,-1226368234.7720861
75,2022-11-14,3597994638.9806247,823001419.2357533,1781754261.656128,8471931674.983999,1573543087.5406256
75,2022-11-15,2880037895.462031,505213927.7526036,1635242964.9022853,5960860365.711994,-2563217685.4166584
75,2022-11-16,2921773489.316095,517827519.8865453,1639514616.8033412,6287066559.275944,-2170614472.749942
75,2022-11-17,2896060474.830087,510020013.92529225,1619251877.5035763,6326691031.03802,-2877612018.665288
75,2022-11-18,2758041338.007095,458381127.2667925,1536922772.5615273,5557332814.470766,-3614453464.460781
75,2022-11-19,3147739817.2452507,327596595.4283209,1460060721.6088872,5002743974.953596,-3707812060.7978716
75,2022-11-20,3184376482.5219564,334551538.13959116,1448054708.9184504,4704267733.992067,-4912200238.029442
75,2022-11-21,3823689252.7497993,873541195.5911505,1756292506.4810295,7777283133.017177,-2298601095.475133
75,2022-11-22,3043493039.1862187,525917944.31266767,1583283521.5909116,5606700773.616617,-7010234368.489317
75,2022-11-23,3010269673.0045805,497037240.7786755,1574637419.7301774,6142576819.097451,-7442053680.705845
76,2022-11-10,191472454.62328026,93815347.10741219,148446382.0408805,-20540064.840651937,2417885547.3285217
76,2022-11-11,189425537.1614315,90956626.07212022,147138435.69910556,-34751831.265684135,2474172983.995985
76,2022-11-12,176875887.17690364,92814592.2491339,145074153.60135168,-65204587.11797309,2110462264.6704664
76,2022-11-13,189056064.97489813,94113785.06537782,149879824.2487758,-66715142.4291772,2080253005.713777
76,2022-11-14,282653100.01950026,115759753.22339222,182231266.58186013,-1334171.9186775275,3976494882.64887
76,2022-11-15,236110057.32355294,101045358.490843,167545904.21969068,-34597856.79323602,2230506548.0749407
76,2022-11-16,228823029.87833476,96788254.39434567,165863671.53071886,-32216960.984235488,2253368645.942434
76,2022-11-17,227697393.9829666,95950427.83293356,165077348.94928688,-34760491.6784518,1787563559.2562528
76,2022-11-18,216175332.9229409,93408847.48873863,160146767.56368446,-46974343.376934804,1543561192.2205138
76,2022-11-19,192573564.19656235,95744753.69071327,153694573.28245828,-76798471.10405526,908793623.4529829
76,2022-11-20,193031235.6026537,96947500.43242444,153816880.1854263,-79795350.68891884,479825001.5288887
76,2022-11-21,274695413.24262774,117611372.78332686,181577669.52611458,-17849381.40163863,1853023531.843001
76,2022-11-22,216012036.0215998,101312731.27005687,162880132.83873537,-54808856.89799662,-355633712.2744539
76,2022-11-23,196042321.55453318,95411019.75178091,158207154.84028572,-54122119.95256542,-528037589.6029899
78,2022-11-10,648029423.7788427,230570399.6689278,225935298.2842862,39245520.23288239,-898807694.6050801
78,2022-11-11,620527709.6744053,211564854.61571616,216749487.4951215,32251921.878734637,-832424130.6451364
78,2022-11-12,671614194.3697178,265826199.93273857,183853151.90403628,33363005.417218033,7011748976.88369
78,2022-11-13,683098919.5001767,271396124.7246102,187075952.54631212,28071760.994859755,7707295265.632901
78,2022-11-14,853903037.4204179,410801416.21277887,256592179.8884211,30906333.53683856,1842630592.2596912
78,2022-11-15,694672730.7734137,277349380.6547949,234352570.18491912,44113093.299052685,430317885.0152788
78,2022-11-16,702102032.9334702,285677951.8360498,231809465.85077578,44839203.47530649,91214918.19634724
78,2022-11-17,700509859.5849631,286490033.5990772,225343757.6393268,35297976.84400846,-274399394.05609894
78,2022-11-18,679602903.9747841,263812361.85982746,215486779.47963017,26463833.12327959,-496548542.1251154
78,2022-11-19,747807188.995209,323761420.66537493,182716035.09590688,29125765.700597387,6793972678.338681
78,2022-11-20,770322927.75258,339789180.3854071,184096321.8768225,26876165.505874436,6745486160.556643
78,2022-11-21,934006933.2529733,486341215.17046374,248672545.4163904,29966281.473092094,232940813.51236725
78,2022-11-22,753246474.2100081,351811952.27762324,220861976.05450216,38025748.62104682,-1414416950.091446
78,2022-11-23,740370381.488723,352001147.82070637,216398749.29808408,30112470.967840895,-1475486634.5658422
79,2022-11-10,566565315.5860828,-7588405.417700738,692627656.5988088,195768024.66943595,-14469096160.385265
79,2022-11-11,440702267.77902424,-52587897.29030506,654765400.9617629,185899453.62588447,-15582343511.093597
79,2022-11-12,-1409116178.0880747,-190987696.25508848,566464798.3096452,210599763.9757548,-28634206814.323425
79,2022-11-13,-1441007769.2569127,-210611939.1463098,573496663.3244687,186390285.2201388,-29379618265.55108
79,2022-11-14,1732962966.590446,153118289.76855615,982491100.4890906,169176626.68261325,-8851296379.741924
79,2022-11-15,714857137.5388726,-50742866.46056171,803288009.7624106,141170698.3478422,-18970567219.133232
79,2022-11-16,801171028.7885772,-30690354.562349625,814421041.5354421,186352834.01599926,-18692143753.19797
79,2022-11-17,730096958.3909159,-77076539.3789698,799303576.806984,207608778.6418201,-21384055968.783916
79,2022-11-18,640621601.6007375,-121465837.86453351,756486848.3866712,191177103.6710841,-21370882073.89405
79,2022-11-19,-1179917756.800396,-263642696.55653566,671383509.9167777,198332071.91500318,-33887094935.589977
79,2022-11-20,-1246838180.5803766,-289161309.7707093,676340180.7497439,168313316.10082442,-34836088038.81291
79,2022-11-21,1810288371.4503875,67322287.89446448,1067924696.5015159,169340115.61915708,-14554856488.37984
79,2022-11-22,652630588.3425957,-142822886.46585226,863922055.5384852,176832189.20685208,-24056090212.73192
79,2022-11-23,678447038.8876412,-122770897.31307955,865367128.9067744,257531778.1061758,-22054784711.814754
8,2022-11-10,7616664.980360843,13912448.70384001,19213553.19081956,6121187.294701984,-552111654.8172092
8,2022-11-11,6864984.74933531,12688110.528409434,19046455.290856544,-801562.5421939511,-527683542.97435933
8,2022-11-12,6147985.201424687,12657571.77534439,16215910.617127586,-2921262.718800758,-79824383.82620573
8,2022-11-13,5830907.16189244,12786023.17794533,16360333.69780313,-5162007.1101282,-69246348.37829965
8,2022-11-14,9904134.470833287,18704113.738246903,21472807.79915404,4399912.850220729,-128348755.00919884
8,2022-11-15,7627872.72654649,19394807.39748156,20730183.938609082,-1163613.26923401,-535342847.0667845
8,2022-11-16,8714730.858279465,22336720.873956613,21950891.657650057,7171.2249322151765,-393977864.1057448
8,2022-11-17,8002794.867299063,18772103.218374114,21784482.08271765,-5674917.845904832,-520746955.5471278
8,2022-11-18,7115916.694093743,15435785.568709886,21798668.222121786,-10371003.319673412,-265359096.61947477
8,2022-11-19,6200809.299263153,14648420.481644217,18894115.242652312,-10294457.868580196,478206358.7277797
8,2022-11-20,5912753.40307896,15756030.14117771,18736932.154949278,-10326225.357320618,732569779.4640648
8,2022-11-21,10089979.092470808,23105014.43869401,23240188.108727805,872965.8415689254,736911551.0404724
8,2022-11-22,7610000.863090887,24059094.486562952,21526445.89588662,-4261113.810782205,170593516.7558868
8,2022-11-23,8025602.910631426,25652503.10838142,21553546.019553013,-3782594.2685239306,5261625.9448693395
80,2022-11-10,-115691325.7791759,-104210643.39736748,224759430.2229066,-21998995.69253902,-9176451437.824856
80,2022-11-11,-282955605.52693284,-143111284.79946747,192307685.63344145,-41593839.16610694,-8968911683.76133
80,2022-11-12,-1599081445.8830535,-247031568.01709124,51246484.2430895,-45835763.837818824,-21089444389.448776
80,2022-11-13,-1631527258.370902,-254476998.40526438,51172460.785478055,-40692209.81352444,-20124783083.47505
80,2022-11-14,572951828.5769882,39331833.15095045,334554439.91507536,-24894009.756898582,3923402431.1380672
80,2022-11-15,-203976592.12967217,-140474186.19343168,245023919.45730948,-25364756.722026546,-5267017763.4927025
80,2022-11-16,-188899081.35625014,-126005626.25342663,244600333.9449781,-6051245.611455489,-4627207818.944626
80,2022-11-17,-401148457.80493146,-177151846.9687733,220474548.02002448,-19441286.0412788,-6571879073.584179
80,2022-11-18,-506711631.2310604,-207129868.10691768,192877496.14007688,-31334335.531090375,-5821342121.199402
80,2022-11-19,-1759976248.8332658,-305133223.3655796,62174723.3814742,-28232389.314064726,-18051291841.822906
80,2022-11-20,-1762202874.7515945,-314416506.05677944,70864516.58148819,-22019511.696565263,-17796510158.782646
80,2022-11-21,433674379.8674389,-29333971.78227903,356156556.62879837,-11742190.001082465,5633548638.714107
80,2022-11-22,-356966758.22590035,-216974051.05773818,265064740.48124272,-17395958.35842654,-3323236053.7517414
80,2022-11-23,-315054262.9992304,-200334983.15939867,269340700.3611232,5887989.830003485,-1488419384.0756917
81,2022-11-10,94555211.13327713,224814645.8269847,68643769.75843844,505642392.85694736,279244780.6069551
81,2022-11-11,92283566.2330322,304604622.4136035,69161376.27952203,505502598.2148528,235563091.49451765
81,2022-11-12,115590904.63934386,367999392.620331,72509976.84154326,912115000.7185564,361354692.4802328
81,2022-11-13,118701272.07242218,412844853.36026347,74205094.94296086,971763025.0589654,352632640.6697824
81,2022-11-14,127745156.96974373,526401651.7475451,78439560.34923008,987219113.4055781,477126956.7113658
81,2022-11-15,107910867.39200968,391555748.43588483,75693724.96605727,737222818.1757753,319074718.71900475
81,2022-11-16,104094338.07920149,287256249.6285285,74217680.82053412,674304875.1528648,374493572.6977606
81,2022-11-17,99294010.08261247,263113128.72327155,73028292.14979908,619709778.1801643,321230167.098097
81,2022-11-18,97181386.0835404,341451380.1126471,72567687.52282909,608499533.0384871,246484506.4320257
81,2022-11-19,121972958.00839868,398357396.223757,74502933.6855321,1042128315.9423423,352424668.1432315
81,2022-11-20,124534253.83360901,432360429.9465108,74578736.34092703,1111436893.452502,334367826.4665471
81,2022-11-21,129418646.79472199,544967676.306061,77423754.07246815,1084475257.6523325,445220328.50669664
81,2022-11-22,103593524.93656632,428191340.0594833,73935160.94362576,756710405.2902508,260474166.14818308
81,2022-11-23,95435452.43444797,349443837.3921915,72464242.60426715,628789897.7248712,287258911.07588947
82,2022-11-10,2768444687.384584,1058568579.6753699,1157463845.5016608,1322555313.0639968,1008859281.0455284
82,2022-11-11,2630915367.77713,988612307.473518,1136010514.6079664,1238518101.2987056,-371185922.5262184
82,2022-11-12,2075435817.8627253,851623420.7296259,1247392451.1276038,1120943249.5890486,-13191493305.15992
82,2022-11-13,2142321293.2125492,852905293.102142,1270755528.7887492,1088267493.5354762,-12089136305.04367
82,2022-11-14,4602706186.742165,1534521188.0246606,1457719622.5335572,1271327430.680208,9660450506.503397
82,2022-11-15,3127311399.7465982,1098844744.507113,1283840372.5198069,1174048280.9129336,3068869034.9262905
82,2022-11-16,3114073091.9760695,1083409028.5945604,1282731338.7952724,1140480400.71173,2111247576.0992985
82,2022-11-17,2907443725.193874,1006628483.2179687,1265212569.8853567,1096801630.1920962,-2133902783.301859
82,2022-11-18,2708286541.890403,931814489.7950383,1214923509.5897453,1046962089.9400562,-4004295337.7866898
82,2022-11-19,2105564514.8812366,804430256.818194,1300085602.759469,958438692.5713938,-17298852931.705746
82,2022-11-20,2129679093.3544881,814634145.690867,1304097153.582417,931846714.2301042,-17530508116.613037
82,2022-11-21,4533406508.324999,1489910176.9026432,1476201316.5504127,1101958076.1151724,1748080563.777443
82,2022-11-22,2992808190.123685,1034353329.7838353,1289724088.0414453,993250300.3687929,-7622893126.055525
82,2022-11-23,2937470344.521732,1002291016.1078897,1280842850.8685982,967386505.7348002,-10354679784.417347
83,2022-11-10,-113727864.62407398,-84713641.53100806,76706733.82600701,1378082.993429191,-5122931612.396619
83,2022-11-11,-241427258.32225513,-115714765.50781791,51678443.34496242,1044675.3175543926,-5233353720.84277
83,2022-11-12,-577165811.0359443,-158710357.1185156,85355475.76582082,836288.241974854,-15169901408.008476
83,2022-11-13,-612658000.6439896,-166960461.2321982,77687383.31039365,622580.9916833866,-14677692030.796425
83,2022-11-14,346894080.8979927,59061287.38867353,120461542.92660898,3452366.830469015,2106139038.7507858
83,2022-11-15,-310164365.25156945,-127531154.78765321,50189727.12468028,662184.8613643881,-1506949398.8157568
83,2022-11-16,-332525514.9916297,-117116283.91048098,42501379.969626755,833811.4147708782,587989820.2497005
83,2022-11-17,-493319200.3305884,-161089044.46665895,19768669.26298687,450882.3505593663,-339172016.4515209
83,2022-11-18,-570784283.2201545,-180517371.9222834,-3735661.736470042,199763.12375525094,540700453.5523386
83,2022-11-19,-860214059.9966562,-213373444.18404645,33784483.446170665,234849.03596158198,-9060287921.295315
83,2022-11-20,-884062812.7308304,-220728790.47815984,27345295.93153008,220085.70734165295,-9236201115.135084
83,2022-11-21,52881617.15365577,-3444903.1632377356,66984333.13050886,3045444.275203986,6083662137.339947
83,2022-11-22,-627318180.3232416,-199923639.14058554,-6604732.395129253,55318.197877407074,954329457.3241844
83,2022-11-23,-636519427.4516611,-190236440.77160114,-11056978.168601885,-15739.232709248201,2268273757.238065
84,2022-11-10,23705051.46185017,54438295.068092085,37775898.911353886,57935148.231863745,181537170.6204284
84,2022-11-11,23108422.06419144,53837997.948325396,37492338.41522773,60984117.109597564,166394551.98263192
84,2022-11-12,27255596.446186446,54015310.576246016,39085410.92853072,78660951.30198678,246299791.70991766
84,2022-11-13,26800733.824735463,54570077.25045303,39398854.37151553,71479822.94140276,234474509.61176845
84,2022-11-14,26557244.237926982,62073968.730332956,40260942.36090796,54746410.43984439,304751508.2609348
84,2022-11-15,22747406.54909076,57176837.93998727,38657333.16957397,38675772.06983469,198399316.9390546
84,2022-11-16,23212615.263710745,57686996.21590663,38494782.92318729,51215441.61251539,238253795.99582988
84,2022-11-17,22699532.76074398,55984327.28887072,38716339.34488493,45757452.78357285,240205454.63307732
84,2022-11-18,21535486.687244903,53665506.896050625,37893306.77580694,42143355.27115634,199147088.84348348
84,2022-11-19,25328386.63060991,52221835.335927226,38859295.624857165,59149905.329755016,256600721.00716904
84,2022-11-20,25136250.80038344,52693330.28389303,38714325.49336515,63056756.766179636,237085451.13167626
84,2022-11-21,25605903.11158563,61641946.35357658,39374503.21454994,66002244.15193656,307958402.5745003
84,2022-11-22,22337981.027426466,58325649.42783469,37721503.927837834,67527003.93510246,195040988.5707664
84,2022-11-23,22630926.2478041,59027260.89559669,37498787.299017295,85432869.25963266,214037437.72560185
85,2022-11-10,3793359974.002241,1035975801.1930032,2232816550.6672583,190734321.42461717,1634159686.6540284
85,2022-11-11,3753015873.264037,998978653.4426949,2207969203.010793,201957666.04446182,3361733077.653453
85,2022-11-12,3943433369.4596324,1014785536.8447781,2293499403.366698,271343799.1399864,3535336283.3962965
85,2022-11-13,4003377398.9635415,1014463339.5335941,2323389728.5705676,272952823.22745734,4829542630.921337
85,2022-11-14,4430297513.322895,1300963040.0621524,2415659717.82817,272089611.2494398,11267620663.288647
85,2022-11-15,4009275317.247223,1082159096.9697378,2348189072.980698,205954824.44010487,8115926930.377653
85,2022-11-16,3992862005.630925,1099282372.5384772,2369283737.1692715,193573734.76328546,9631139692.230776
85,2022-11-17,3981630375.051333,1081471417.0308042,2370935968.8525376,181405250.67539942,11324354750.535252
85,2022-11-18,3971035965.240988,1074089812.4602895,2355843666.1636443,193885428.26665276,13232522080.354168
85,2022-11-19,4177328561.4569097,1139193051.886482,2433815994.6509137,283595015.28785264,13630053416.97526
85,2022-11-20,4222233407.6286283,1170588276.7443316,2444664352.167657,302942698.05158657,15274953431.603836
85,2022-11-21,4611146076.81893,1445488796.8242784,2517932207.046351,299874717.42908174,22120156544.78546
85,2022-11-22,4156896834.127555,1179944308.9096677,2442160768.180622,213338789.21433026,19177307355.70291
85,2022-11-23,4135247662.794761,1149416218.7367527,2468773323.248592,180749968.04101002,20418596577.412247
86,2022-11-10,2256594948.803338,723116367.8879846,1164376282.7932734,615355245.0733901,-1609725730.717036
86,2022-11-11,2106327331.6954916,652972307.6779519,1126708825.7227664,597356184.154626,-3085151959.129757
86,2022-11-12,2297145100.4855194,700511412.6926072,1481156166.665657,654685314.6507889,-8911963220.678844
86,2022-11-13,2345130941.7881646,722247826.2188375,1502678502.4648087,662136735.2936542,-9451455986.412922
86,2022-11-14,3865350069.176761,1215628853.0557823,1440129507.3889291,668489242.1760793,-2442723456.244737
86,2022-11-15,2462331514.4712677,768681073.236944,1270393619.4029381,579703414.1764275,-6235357920.856162
86,2022-11-16,2451000904.1905203,779668027.9114481,1266742282.3197181,574700651.0953023,-6147376185.599022
86,2022-11-17,2280287579.0727296,707274691.4905897,1245463763.3832667,558353429.8386476,-5374898281.545734
86,2022-11-18,2099463342.2378592,618912214.0697284,1188141144.864412,543562049.2570297,-5669900767.288863
